"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_crlDistributionPoints","stats.judilibre.io/185.199.111.153","443","INFO","--","",""
"cert_ocspURL","stats.judilibre.io/185.199.111.153","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","stats.judilibre.io/185.199.111.153","443","OK","offered","",""
"cert_ocspRevoked","stats.judilibre.io/185.199.111.153","443","OK","not revoked","",""
"cert_mustStapleExtension","stats.judilibre.io/185.199.111.153","443","INFO","--","",""
"DNS_CAArecord","stats.judilibre.io/185.199.111.153","443","LOW","--","",""
"certificate_transparency","stats.judilibre.io/185.199.111.153","443","OK","yes (certificate extension)","",""
"certs_countServer","stats.judilibre.io/185.199.111.153","443","INFO","2","",""
"certs_list_ordering_problem","stats.judilibre.io/185.199.111.153","443","INFO","no","",""
"cert_caIssuers","stats.judilibre.io/185.199.111.153","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","stats.judilibre.io/185.199.111.153","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","stats.judilibre.io/185.199.111.153","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","stats.judilibre.io/185.199.111.153","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","stats.judilibre.io/185.199.111.153","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","stats.judilibre.io/185.199.111.153","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","stats.judilibre.io/185.199.111.153","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","stats.judilibre.io/185.199.111.153","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","stats.judilibre.io/185.199.111.153","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","stats.judilibre.io/185.199.111.153","443","INFO","+243 seconds from localtime","",""
"HTTP_headerTime","stats.judilibre.io/185.199.111.153","443","INFO","1711846300","",""
"HTTP_headerAge","stats.judilibre.io/185.199.111.153","443","INFO","243 seconds","",""
"HSTS_time","stats.judilibre.io/185.199.111.153","443","OK","365 days (=31556952 seconds) > 15552000 seconds","",""
"HSTS_subdomains","stats.judilibre.io/185.199.111.153","443","INFO","only for this domain","",""
"HSTS_preload","stats.judilibre.io/185.199.111.153","443","INFO","domain is NOT marked for preloading","",""
"HPKP","stats.judilibre.io/185.199.111.153","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","stats.judilibre.io/185.199.111.153","443","INFO","GitHub.com","",""
"banner_application","stats.judilibre.io/185.199.111.153","443","INFO","No application banner found","",""
"cookie_count","stats.judilibre.io/185.199.111.153","443","INFO","0 at '/'","",""
"Access-Control-Allow-Origin","stats.judilibre.io/185.199.111.153","443","INFO","*","",""
"X-Served-By","stats.judilibre.io/185.199.111.153","443","INFO","cache-chi-kigq8000047-CHI","",""
"Cache-Control","stats.judilibre.io/185.199.111.153","443","INFO","max-age=600","",""
"banner_reverseproxy","stats.judilibre.io/185.199.111.153","443","INFO","Via: 1.1 varnishX-Cache: HITX-Cache-Hits: 1","","CWE-200"
"heartbleed","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","stats.judilibre.io/185.199.111.153","443","OK","supported","","CWE-310"
"secure_client_renego","stats.judilibre.io/185.199.111.153","443","OK","likely not vulnerable (timed out)","CVE-2011-1473","CWE-310"
"CRIME_TLS","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","stats.judilibre.io/185.199.111.153","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","stats.judilibre.io/185.199.111.153","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","stats.judilibre.io/185.199.111.153","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=60BDC0CBFB868FABA54A3DB0C28B5F8032653588A375509BCB6FFD41757527C1","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","stats.judilibre.io/185.199.111.153","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","stats.judilibre.io/185.199.111.153","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","stats.judilibre.io/185.199.111.153","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","stats.judilibre.io/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","stats.judilibre.io/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","stats.judilibre.io/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win81","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_winphone81","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","stats.judilibre.io/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-java_8u161","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_303","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_mail_16_0","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","stats.judilibre.io/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","stats.judilibre.io/185.199.111.153","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","stats.judilibre.io/185.199.111.153","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","stats.judilibre.io/185.199.111.153","443","INFO","100","",""
"protocol_support_score_weighted","stats.judilibre.io/185.199.111.153","443","INFO","30","",""
"key_exchange_score","stats.judilibre.io/185.199.111.153","443","INFO","90","",""
"key_exchange_score_weighted","stats.judilibre.io/185.199.111.153","443","INFO","27","",""
"cipher_strength_score","stats.judilibre.io/185.199.111.153","443","INFO","60","",""
"cipher_strength_score_weighted","stats.judilibre.io/185.199.111.153","443","INFO","24","",""
"final_score","stats.judilibre.io/185.199.111.153","443","INFO","81","",""
"overall_grade","stats.judilibre.io/185.199.111.153","443","OK","A+","",""
"service","stats.judilibre.io/185.199.108.153","443","INFO","HTTP","",""
"pre_128cipher","stats.judilibre.io/185.199.108.153","443","INFO","No 128 cipher limit bug","",""
"SSLv2","stats.judilibre.io/185.199.108.153","443","OK","not offered","",""
"SSLv3","stats.judilibre.io/185.199.108.153","443","OK","not offered","",""
"TLS1","stats.judilibre.io/185.199.108.153","443","INFO","not offered","",""
"TLS1_1","stats.judilibre.io/185.199.108.153","443","INFO","not offered","",""
"TLS1_2","stats.judilibre.io/185.199.108.153","443","OK","offered","",""
"TLS1_3","stats.judilibre.io/185.199.108.153","443","OK","offered with final","",""
"ALPN_HTTP2","stats.judilibre.io/185.199.108.153","443","OK","h2","",""
"ALPN","stats.judilibre.io/185.199.108.153","443","INFO","http/1.1","",""
"cipherlist_NULL","stats.judilibre.io/185.199.108.153","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","stats.judilibre.io/185.199.108.153","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","stats.judilibre.io/185.199.108.153","443","OK","not offered","","CWE-327"
"cipherlist_LOW","stats.judilibre.io/185.199.108.153","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","stats.judilibre.io/185.199.108.153","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","stats.judilibre.io/185.199.108.153","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","stats.judilibre.io/185.199.108.153","443","OK","offered","",""
"cipherlist_STRONG_FS","stats.judilibre.io/185.199.108.153","443","OK","offered","",""
"cipher_order-tls1_2","stats.judilibre.io/185.199.108.153","443","OK","server","",""
"cipherorder_TLSv1_2","stats.judilibre.io/185.199.108.153","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","stats.judilibre.io/185.199.108.153","443","OK","server","",""
"FS","stats.judilibre.io/185.199.108.153","443","OK","offered","",""
"FS_ciphers","stats.judilibre.io/185.199.108.153","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","stats.judilibre.io/185.199.108.153","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","stats.judilibre.io/185.199.108.153","443","INFO","'server name/#0' 'renegotiation info/#65281' 'EC point formats/#11' 'session ticket/#35' 'status request/#5' 'supported versions/#43' 'key share/#51' 'extended master secret/#23' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","stats.judilibre.io/185.199.108.153","443","INFO","valid for 7200 seconds only (<daily)","",""
"SSL_sessionID_support","stats.judilibre.io/185.199.108.153","443","INFO","yes","",""
"sessionresumption_ticket","stats.judilibre.io/185.199.108.153","443","INFO","supported","",""
"sessionresumption_ID","stats.judilibre.io/185.199.108.153","443","INFO","supported","",""
"TLS_timestamp","stats.judilibre.io/185.199.108.153","443","INFO","random","",""
"certificate_compression","stats.judilibre.io/185.199.108.153","443","INFO","none","",""
"clientAuth","stats.judilibre.io/185.199.108.153","443","INFO","none","",""
"cert_numbers","stats.judilibre.io/185.199.108.153","443","INFO","1","",""
"cert_signatureAlgorithm","stats.judilibre.io/185.199.108.153","443","OK","SHA256 with RSA","",""
"cert_keySize","stats.judilibre.io/185.199.108.153","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","stats.judilibre.io/185.199.108.153","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","stats.judilibre.io/185.199.108.153","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","stats.judilibre.io/185.199.108.153","443","INFO","03EC246583EA87406D5D71236BDD9156018A","",""
"cert_serialNumberLen","stats.judilibre.io/185.199.108.153","443","INFO","18","",""
"cert_fingerprintSHA1","stats.judilibre.io/185.199.108.153","443","INFO","FCAE77DF386152BE0F111909133F06F74175501B","",""
"cert_fingerprintSHA256","stats.judilibre.io/185.199.108.153","443","INFO","60BDC0CBFB868FABA54A3DB0C28B5F8032653588A375509BCB6FFD41757527C1","",""
"cert","stats.judilibre.io/185.199.108.153","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE8TCCA9mgAwIBAgISA+wkZYPqh0BtXXEja92RVgGKMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yNDAyMjkxNzM0MjRaFw0yNDA1MjkxNzM0MjNaMB0xGzAZBgNVBAMTEnN0YXRzLmp1ZGlsaWJyZS5pbzCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAJiYWOvsy7Z3gehwDociMe/SY2NnAZyQThAWlJz1GbYFMFa2gkFi1DELecDU4cE2Ex9ccBYh0BxTE4w8DIxdFUf4x5QpQY/C47Iptht3jahz6thjkTfSJlBhoQS9+nYiBqWgPdwHS4+3BiS2F5Iuya7cFiwsw2yUIy2fndRA2pgmPWeHN7ZMpKPuUjHjhyztOO5wpbWYfcOHlvsuRWyibCT/Y0K25HzUX2uWcyR6DKWJaIbxcQN5Uw6IHG5apfCADGYNpKIgtbkJHAA1jzyJp4qMTlf9HigZOmPQVgPp9TINN0A/mpBxM9fXtH5BSLQFqo73ZTaHh2bK/22DQ+9IrI0CAwEAAaOCAhQwggIQMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUWMmyqmjmpUjM2CvoQrK/f75FZmgwHwYDVR0jBBgwFoAUFC6zF7dYVsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRwOi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNyLm9yZy8wHQYDVR0RBBYwFIISc3RhdHMuanVkaWxpYnJlLmlvMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHYASLDja9qmRzQP5WoC+p0w6xxSActW3SyB2bu/qznYhHMAAAGN9iVtrwAABAMARzBFAiEA7y+MyjWzdmmWpxByLFFPK8ix6o19VV/ktB3fzClXL4oCIAdiHoyBqbn5aAMQvLKTkXR2FxOD6qHxbQV+HeG6jMc6AHYAO1N3dT4tuYBOizBbBv5AO2fYT8P0x70ADS1yb+H61BcAAAGN9iVvqAAABAMARzBFAiEAneQQhqwh5NJt/YxJEYtu2yAdhUsrb8xbZt35d71ExDMCIA3zKs50Ae9cUR+aScneF6YqRXy76Y1o3rGw0rH99JdrMA0GCSqGSIb3DQEBCwUAA4IBAQBDWtWpMCRN4md8Fj88Znani6k1hcy/GFpkbmvKJZ+wOOnQQXShGzk4UZ7sjZuCH2Jr1srrgyVimLsWXv8qjfL3SqsDgyWafoTRRn4VH6pppeXPuARj5YmOS28S+sv+/aKc2bczAfZL5/F2v8IY8ziCXYULMyGVbAbPPXvEztEJYRn/K2NYlx0w5w+8hdFw2WuNCTCLLTd9L4zBB8zMNTy/R/XP7U4ovPHycb8s5dzh9B6refl9Sgqm98byinXN3VSSSbJU0NJo0WnXvisLCOPGRjWze8NxtSUeBUJMUNssYbjnCWSrdzG1Fx2y9cm4sDgCaD8qnpAcFq3XHnf+alE7\n-----END CERTIFICATE-----","",""
"cert_commonName","stats.judilibre.io/185.199.108.153","443","OK","stats.judilibre.io","",""
"cert_commonName_wo_SNI","stats.judilibre.io/185.199.108.153","443","INFO","*.github.io","",""
"cert_subjectAltName","stats.judilibre.io/185.199.108.153","443","INFO","stats.judilibre.io","",""
"cert_trust","stats.judilibre.io/185.199.108.153","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","stats.judilibre.io/185.199.108.153","443","OK","passed.","",""
"cert_certificatePolicies_EV","stats.judilibre.io/185.199.108.153","443","INFO","no","",""
"cert_expirationStatus","stats.judilibre.io/185.199.108.153","443","OK","59 >= 30 days","",""
"cert_notBefore","stats.judilibre.io/185.199.108.153","443","INFO","2024-02-29 17:34","",""
"cert_notAfter","stats.judilibre.io/185.199.108.153","443","OK","2024-05-29 17:34","",""
"cert_extlifeSpan","stats.judilibre.io/185.199.108.153","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","stats.judilibre.io/185.199.108.153","443","INFO","not present","",""
"cert_crlDistributionPoints","stats.judilibre.io/185.199.108.153","443","INFO","--","",""
"cert_ocspURL","stats.judilibre.io/185.199.108.153","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","stats.judilibre.io/185.199.108.153","443","OK","offered","",""
"cert_ocspRevoked","stats.judilibre.io/185.199.108.153","443","OK","not revoked","",""
"cert_mustStapleExtension","stats.judilibre.io/185.199.108.153","443","INFO","--","",""
"DNS_CAArecord","stats.judilibre.io/185.199.108.153","443","LOW","--","",""
"certificate_transparency","stats.judilibre.io/185.199.108.153","443","OK","yes (certificate extension)","",""
"certs_countServer","stats.judilibre.io/185.199.108.153","443","INFO","2","",""
"certs_list_ordering_problem","stats.judilibre.io/185.199.108.153","443","INFO","no","",""
"cert_caIssuers","stats.judilibre.io/185.199.108.153","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","stats.judilibre.io/185.199.108.153","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
